corpus	text	refind	label	description	class	relations	notes
tulil	jkpp	0104	udu	eight people that go down	hum	> 0002, 0112, 0120, 0134, 0146, 0147, 0152, 0160, 0161	
tulil	jkpp	0105	a-purpur	flower	inm		
tulil	jkpp	0106	a-pəlnə	church	loc		
tulil	jkpp	0107	a-mesin	grass	inm		
tulil	jkpp	0108	kətəbukbuk	thick mud	inm		
tulil	jkpp	0109	mərkəm	leg of 0002	bdp	M 0002	
tulil	jkpp	0110	nok	hand of 0002	bdp	M 0002	
tulil	jkpp	0111	kən	voices of 0104	inm		
tulil	jkpp	0112	ta-və	0104 without 0002	hum	< 0104	
tulil	jkpp	0113	Toviloga	Toviloga	loc		
tulil	jkpp	0114	Ekaevoi	Ekaevoi	loc		
tulil	jkpp	0115	bərivu	wind	inm		
tulil	jkpp	0116	itnav	storm	inm		
tulil	jkpp	0117	pələ~pələp	lightning	inm		
tulil	jkpp	0118	kəru~kərung	thunder	inm		
tulil	jkpp	0119	kəvənav	rain	inm		
tulil	jkpp	0120	katə	legs of 0104	bdp	M 0104	
tulil	jkpp	0121	təgə	one footprint	inm		
tulil	jkpp	0122	Laikpoi	Laikpoi	loc	< 0124	
tulil	jkpp	0123	Piupiu	Piupiu river (not monster)	loc	< 0124	
tulil	jkpp	0124	ioi	two rivers	loc	> 0122, 0123	
tulil	jkpp	0125	itən	name of Piupiu river	abs		
tulil	jkpp	0126	vənu	sun	inm		
tulil	jkpp	0127	kəvənav	rains	inm		
tulil	jkpp	0128	məl	clothes of 0104	inm		
tulil	jkpp	0129	mətor	sitting in the bush of 0104	abs		
tulil	jkpp	0130	adəpen	underwear	inm		
tulil	jkpp	0131	kəvər	white people	hum		
tulil	jkpp	0132	kənunət.	mosquitoes	anm		
tulil	jkpp	0133	nəvon	the second time	tme		
tulil	jkpp	0134	ta-və	some of 0104	hum	> 0135, 0138; < 0104	
tulil	jkpp	0135	kəl	faces of 0134	bdp	M 0134	
tulil	jkpp	0136	u-vi	this (what happened the first time when they were looking for the place of the monsters)	abs		
tulil	jkpp	0137	Laika	god	anm		
tulil	jkpp	0138	iap	people of 0134 who do not believe in God	hum	< 0134	
tulil	jkpp	0139	nang	tree	loc		
tulil	jkpp	0140	vətə	meat	inm		
tulil	jkpp	0141	lukluk	fish shadows	inm		
tulil	jkpp	0142	a-marek	fish	anm		
tulil	jkpp	0143	kətiləm	prawn	anm		
tulil	jkpp	0144	kəgorə	eel	anm		
tulil	jkpp	0145	kəbəram	big crawling plant	inm		
tulil	jkpp	0146	iap	the one who is at the back	hum	< 0104	
tulil	jkpp	0147	ZERO	one who falls	hum	< 0104	
tulil	jkpp	0148	ioi	bad water	inm		
tulil	jkpp	0149	iləm	flood	inm		
tulil	jkpp	0150	muləgəp magə	third time	tme		
tulil	jkpp	0151	pi	going	abs		
tulil	jkpp	0152	gət	one of 0104 who could die	hum	< 0104	
tulil	jkpp	0153	idabi	good spirit	anm		
tulil	jkpp	0154	idabi	bad spirit	anm		
tulil	jkpp	0155	lokmət	wet food	inm		
tulil	jkpp	0156	kabak	basket	inm		
tulil	jkpp	0157	ləmat	coconut	inm		
tulil	jkpp	0158	ZERO	they	hum		
tulil	jkpp	0159	a-ka	iron	inm		
tulil	jkpp	0160	təmək	ears of 0104	bdp	< 0104	
tulil	jkpp	0161	gət	one of 0104 who got lifted off	hum	< 0104	
tulil	jkpp	0162	vul	darkness	abs		
tulil	lnsl	0001	e-vi	big conch shell	anm	> 0011; < 0006, 0009	
tulil	lnsl	0002	voki	holes in the stones	loc		
tulil	lnsl	0003	tivən	stones	inm		
tulil	lnsl	0004	məlang	lizard	anm	> 0010; < 0006, 0013	
tulil	lnsl	0005	nə-bət	place where shell is drying	loc		
tulil	lnsl	0006	ngun	shell and lizard	anm	> 0001, 0004	
tulil	lnsl	0007	a-torotel	turtle	anm	> 0012; < 0009, 0013	
tulil	lnsl	0008	viuv	sea	loc		
tulil	lnsl	0009	ngun	turtle and shell	anm	> 0001, 0007	
tulil	lnsl	0010	nok	hand of the lizard	bdp	M 0004	
tulil	lnsl	0011	kiou	mouth of the shell	bdp	M 0001	
tulil	lnsl	0012	nok	hand of the turtle	bdp	M 0007	
tulil	lnsl	0013	ZERO	the turtle and the lizard	anm	> 0004, 0007	
tulil	lrdw	0001	kəvov	dog	anm	> 0004, 0019, 0021; < 0003	
tulil	lrdw	0002	tudək	wallaby	anm	> 0004, 0016, 0022, 0023; < 0003	
tulil	lrdw	0003	ip	the dog and the wallaby	anm	> 0001, 0002, 0004	
tulil	lrdw	0004	mərkəm	four legs that dog and wallaby walked with before	bdp	M 0001, 0002, 0003	
tulil	lrdw	0005	viuv	sea	loc		
tulil	lrdw	0006	nanət	swimming (of wallaby)	abs		
tulil	lrdw	0007	ragum	greens wallaby will carry	inm		
tulil	lrdw	0008	mətmət	food dog will bring	inm		
tulil	lrdw	0009	bəro	creek	loc		
tulil	lrdw	0010	mətmət	food dog and wallaby will have brought	inm		
tulil	lrdw	0011	vəti	that day when wallaby and dog go to sea	tme		
tulil	lrdw	0012	rumi	the meeting of the dog and wallaby	abs		
tulil	lrdw	0013	tuk	road to meeting	loc		
tulil	lrdw	0014	mətmət	raw food that wallaby usually eats	inm		
tulil	lrdw	0015	vəret	other side of sea	loc		
tulil	lrdw	0016	nok	hands of wallaby	bdp	M 0002	
tulil	lrdw	0017	Vuvu	Vuvu	loc		
tulil	lrdw	0018	Vuatom	Vuatom	loc		
tulil	lrdw	0019	kən	neck of dog	bdp	M 0001	
tulil	lrdw	0020	mədərəp	middle of the sea	loc		
tulil	lrdw	0021	kiov	mouth of dog	bdp	M 0001	
tulil	lrdw	0022	katə	legs of wallaby	bdp	M 0002	
tulil	lrdw	0023	kəbəlu	tail of wallaby	bdp	M 0002	
tulil	lrdw	0024	maok	time when story happened	tme		
tulil	sves	0001	a-moli	a man	hum	> 0022, 0025; < 0007, 0009, 0010	
tulil	sves	0002	dərng	his wife	hum	> 0018, 0028, 0029; < 0007, 0009	
tulil	sves	0003	bəli	wild pigs in the bush	anm		
tulil	sves	0004	tipur	woods	loc		
tulil	sves	0005	gup	hunting	abs		
tulil	sves	0006	bəli	pigs he has hunted and carries back home	inm		
tulil	sves	0007	ip	the man and his wife	hum	> 0001, 0002; < 0009	
tulil	sves	0008	vil	son	hum	> 0012, 0013, 0014, 0015, 0017; < 0009, 0010	
tulil	sves	0009	ZERO	the man, his wife and their son	hum	> 0001, 0002, 0007, 0008	
tulil	sves	0010	ip	the man and his son	hum	> 0001, 0008	
tulil	sves	0011	kəvop	dogs for hunting	anm		
tulil	sves	0012	lat	head of the son	bdp	M 0008	
tulil	sves	0013	katə	foot of the son	bdp	M 0008	
tulil	sves	0014	nok	hand of the son	bdp	M 0008	
tulil	sves	0015	mədərv	torso of the son	bdp	M 0008	
tulil	sves	0016	məngəd	home	loc		
tulil	sves	0017	gati	part of the son's body for wife to eat	bdp	M 0008	
tulil	sves	0018	imi	wife's eye	bdp	M 0002	
tulil	sves	0019	kən	voice of the wife	abs		
tulil	sves	0020	kədikən	anger of the wife	abs		
tulil	sves	0021	gəri	what wife will do to man	abs		
tulil	sves	0022	katə	feet of the man	bdp	M 0001	
tulil	sves	0023	turin	fire	inm		
tulil	sves	0024	tivən	stone in the fire	inm		
tulil	sves	0025	kəlom	mouth of the man	bdp	M 0001	
tulil	sves	0026	doed	tong	inm		
tulil	sves	0027	vəne	breath of the man	inm		
tulil	sves	0028	nok	hand of the woman	bdp	M 0002	
tulil	sves	0029	katə	foot of the woman	bdp	M 0002	
veraa	anv	0001	ruwa	married couple	hum	> 0002, 0004	
veraa	anv	0002	ren̄e	woman, wife of 0004	hum	< 0001	
veraa	anv	0003	ni'i ren̄e	child of 0002 and 0004	hum		
veraa	anv	0004	'ama	husband of 0002, father of 0003	hum	< 0001	
veraa	anv	0005	maru	uncle of 0003	hum	< 0015	
veraa	anv	0006	'ōnō 'ev'ē voruo'	litter place	loc		
veraa	anv	0007	ren̄e	close friend of 0003	hum	< 0015	
veraa	anv	0008	voruo'	rubbish	inm		
veraa	anv	0009	tētē	two babies	hum		
veraa	anv	0010	kolo	back of 0007	bdp	M 0007	
veraa	anv	0011	'uvu woqe'enge	tree	inm		
veraa	anv	0012	bē	water	inm		depicted reality
veraa	anv	0013	wovinqa	coconut shells	inm		depicted reality
veraa	anv	0014	dudu n̄ar	nangae leaves	inm		depicted reality
veraa	anv	0015	dē	0007 and 0005	hum	> 0007, 0005	depicted reality
veraa	anv	0016	gogov	clothes of 0009	inm		
veraa	anv	0018	babara	shooting contest	loc		
veraa	anv	0019	vus	bows	inm		
veraa	anv	0020	wō'iqē	arrows	inm		
veraa	anv	0021	dir	'they'; probably the aunt, uncle and the two babies (0005, 0007, 0015, 0009)	hum	> 0005, 0007, 0015, 0009	
veraa	anv	0022	'ili	chicken egg	inm		
veraa	anv	0024	raga	everybody there	hum		
veraa	anv	0025	tōo	chickens hatched from 0022	anm		depicted reality
veraa	anv	0026	ren̄e	woman looking after the twins (0009)	hum		
veraa	anv	0027	bēlēl	chicken basket	inm		depicted reality
veraa	anv	0028	ge	first one of the twins	anm	< 0009	
veraa	anv	0029	ge	second one of the twins	anm	< 0009	
veraa	anv	0030	'ili	m̄ala eggs	inm		depicted reality
veraa	anv	0031	dom	yams	inm		
veraa	anv	0032	baka	nambanga tree	inm		
veraa	anv	0033	tōo	first one of the chickens	anm	< 0025	
veraa	anv	0034	tōo	second one of the chickens	anm	< 0025	
veraa	anv	0035	gaga	nambanga vine	inm		
veraa	anv	0036	aval	the other side	loc		
veraa	anv	0037	qaran̄a	gorge	loc		
veraa	anv	0038	raga	everybody at home	hum		depicted reality
veraa	anv	0039	raga	everybody	hum		
veraa	anv	0040	wōm̄ōm̄ō'	bush	loc		
veraa	anv	0041	naw	sea	loc		
veraa	anv	0042	busu	finger of 0029	bdp	M 0029	
veraa	anv	0043	busu	finger of 0028	bdp	M 0028	
veraa	anv	0044	busu	fingers of 0028 and 0029	bdp	> 0042, 0043	
veraa	as1	0001	kaka	story to be told	abs		
veraa	as1	0002	ruwa	two brothers	hum	> 0017, 0018; < 0009	
veraa	as1	0003	raw	intra-sex pig the two brothers want	anm		
veraa	as1	0004	Lēmērig	Lēmērig	loc		
veraa	as1	0005	Vatov	Vatov	loc		
veraa	as1	0006	Dōl	Dōl	anm	> 0032; < 0009	
veraa	as1	0007	ZERO	(shell) money the brothers have	inm		
veraa	as1	0008	raw	the intra-sex pig the brothers buy	anm		
veraa	as1	0009	gidō'ōl	Dōl and the two brothers	hum	> 0002, 0006	
veraa	as1	0010	'ēqē'	garden	loc		
veraa	as1	0011	qe'e	taro	inm		
veraa	as1	0012	rōrō'	cabbage	inm		
veraa	as1	0013	gie	kava	inm		
veraa	as1	0014	nim̄ē	house	loc		
veraa	as1	0015	n̄ar	canarium nuts	inm		
veraa	as1	0016	wig	wig pudding	mss		
veraa	as1	0017	'uwam̄ēre	firstborn of the two brothers	hum	> 0020, 0021; < 0002	
veraa	as1	0018	'isim̄ēre	second born of the two brothers	hum	< 0002	
veraa	as1	0019	wōvēre	coconut fibres	inm		
veraa	as1	0020	wōbin	penis of 0017	bdp	M 0017	
veraa	as1	0021	'irbē	body of 0017	bdp	M 0017	
veraa	as1	0022	nim̄	toilet	loc		
veraa	as1	0023	ma'av	breakfast	mss		
veraa	as1	0024	bē	river	loc		
veraa	as1	0025	so	name of river	abs		
veraa	as1	0026	vus	bow	inm		
veraa	as1	0027	wōvinqa	coconut shell	inm		
veraa	as1	0028	'an̄a	basket	inm		
veraa	as1	0029	bē	water	mss		
veraa	as1	0030	mērē	urine	mss		
veraa	as1	0031	uvu	tree	inm		
veraa	as1	0032	nōgō	changed face of 0006	bdp	M 0006	
veraa	as1	0033	raw	intra-sex pig needed for 0029	inm		
veraa	gabg	0001	buskat	cat	anm	> 0022; < 0003	
veraa	gabg	0002	gōsuwō	rat	anm	> 0021, 0027, 0030, 0031; < 0003	
veraa	gabg	0003	duru	the cat and the rat	anm	> 0001, 0002	
veraa	gabg	0004	vunu	island	loc		
veraa	gabg	0005	nim̄ē	house	loc		
veraa	gabg	0006	lo	the seaside	loc		
veraa	gabg	0007	me'	reef	loc		
veraa	gabg	0009	naw	saltwater	mss		
veraa	gabg	0010	vus	bow	inm		
veraa	gabg	0011	qē	fishing rod	inm		
veraa	gabg	0012	bēlēl	basket for fish	inm		
veraa	gabg	0013	n̄ērē'iē	shore	loc		
veraa	gabg	0014	'ēqē	garden	loc		
veraa	gabg	0015	mes	fish cat and rat have caught	inm		
veraa	gabg	0016	wova'al	pawpaws	inm		
veraa	gabg	0017	'uvu'	pawpaw trees in garden	inm	> 0018	
veraa	gabg	0018	'uvu'	one of the pawpaw trees	inm	> 0025; < 0017	
veraa	gabg	0019	wēwē	fruits of 0018	inm	> 0020	
veraa	gabg	0020	wēwē	only fruit of the pawpaw tree that was ripe	inm	< 0019	
veraa	gabg	0021	wulen	fingernails of the rat	bdp	M 0002	
veraa	gabg	0022	wō-wōle	fingernails of the cat	bdp	M 0001	
veraa	gabg	0023	qe'an	ground under the pawpaw tree (0018)	loc		
veraa	gabg	0024	aval	other side of the pawpaw tree	loc		
veraa	gabg	0025	gako	stalk of the pawpaw tree	inm	M 0018	
veraa	gabg	0026	qoro	hole gnawed by rat into the pawpaw tree	inm		
veraa	gabg	0027	'aqa	belly of the rat	bdp	M 0002	
veraa	gabg	0028	m̄ō'	bush	loc		
veraa	gabg	0029	qaran̄a	hole in the bush	loc		
veraa	gabg	0030	qi'i	head of the rat	bdp	M 0002	
veraa	gabg	0031	gōlō	tail of the rat	bdp	M 0002	
veraa	gaqg	0001	qono	seagull	anm	< 0003	
veraa	gaqg	0002	gusuwō	rat	anm	< 0003, 0018	
veraa	gaqg	0003	duruō	seagull and rat	anm	> 0001, 0002	
veraa	gaqg	0004	qoro	river	loc		
veraa	gaqg	0005	woqe'enge	tree	loc		
veraa	gaqg	0006	qoro	hole	loc	M 0010	
veraa	gaqg	0007	qoro	dry creek	loc		
veraa	gaqg	0008	wēde	rain	mss		
veraa	gaqg	0009	bē	water of the river and the rain	mss		
veraa	gaqg	0010	bē	trunk of the tree with the rat's hole	inm	> 0006	
veraa	gaqg	0011	lo	seaside	loc		
veraa	gaqg	0012	vemimie	the deep sea	loc		
veraa	gaqg	0013	dōdōmia	rat's thoughts	abs		
veraa	gaqg	0014	sava	something that will help the plan get back to land	abs		
veraa	gaqg	0015	vunuō	land, shore	loc		
veraa	gaqg	0016	ZERO	turtle	anm	> 0017, 0038, 0039; < 0018	
veraa	gaqg	0017	kolo	turtle's back	bdp	M 0016	
veraa	gaqg	0018	duru	the turtle and the rat	anm	> 0016, 0002	
veraa	gaqg	0019	n̄erē'iē	the shore where the turtle brings the rat	loc		
veraa	gaqg	0020	nōn	sand / beach at that shore	loc		
veraa	gaqg	0021	wōm̄ōm̄ō'	bush	loc		
veraa	gaqg	0022	qoro	hole for the turtle as a thank you	loc		
veraa	gaqg	0023	'an̄sar	two humans	hum	> 0024	
veraa	gaqg	0024	ge'ew'i	one of the two humans	hum	< 0023	
veraa	gaqg	0025	vunu	the village	loc		
veraa	gaqg	0026	maranaga	the chief of the village	hum		
veraa	gaqg	0027	sul	the people of the village	hum		
veraa	gaqg	0028	revrev	evening	tme		
veraa	gaqg	0029	nev	fire	mss		
veraa	gaqg	0030	dōdōmia	plan of the seagull to save turtle	abs		
veraa	gaqg	0031	masōgi	time when people are in village cooking turtle	tme		
veraa	gaqg	0032	m̄ēm̄ēlege	things the seagull will wear	inm		
veraa	gaqg	0033	sere-ge	village square	loc		
veraa	gaqg	0034	gaga	vine the turtle is tied up with	inm		
veraa	gaqg	0035	rōrō	news that a turtle dances in the village square	abs		
veraa	gaqg	0036	ZERO	the dance of the turtle	abs		
veraa	gaqg	0037	'ekē	place where fire is lit	loc		
veraa	gaqg	0038	'aqa	belly of the turtle	bdp	M 0016	
veraa	gaqg	0039	bini	hands of the turtle	bdp	M 0016	
veraa	gaqg	0040	mē'ēsala	path from village to sea	loc		
veraa	gaqg	0041	di	message seagull wants to convey by dancing	abs		
veraa	gaqg	0042	masōgi	time when seagull stops dancing	tme		
veraa	hhak	0001	'ama'	devouring devil	hum		
veraa	hhak	0002	'an̄sara	people	hum		
veraa	hhak	0003	Vunu Lava	Vanua Lava	loc		
veraa	hhak	0004	'an̄sara	people	hum		
veraa	hhak	0005	mē'ē	place of the sunrise	loc		
veraa	hhak	0006	'ōnō	place of sunset	loc		
veraa	hhak	0007	vunu	village	loc		
veraa	hhak	0008	dir	they	hum		
veraa	hhak	0009	tōo	fowl	anm		
veraa	hhak	0010	qō	pig	anm		
veraa	hhak	0011	buluk	cow	anm		
veraa	hhak	0012	vunu	village	loc		
veraa	hhak	0013	sul	people of the village	hum		
veraa	hhak	0014	vunuō	village	loc		
veraa	hhak	0015	ren̄e	woman	hum		
veraa	hhak	0016	ruwa	two people, siblings	hum		
veraa	hhak	0017	'am̄an	man	hum	< 0016	
veraa	hhak	0018	nik	you two	hum	> 0016	depicted reality
veraa	hhak	0019	nak	canoe	inm		depicted reality
veraa	hhak	0020	ni-ni'i-k	children of 0017	hum		depicted reality
veraa	hhak	0021	'aqa-m	big belly of 0015	hum	M 0015	depicted reality
veraa	hhak	0022	kamam	us	hum	> 0016, 0020	depicted reality
veraa	hhak	0023	'aklē-gi	some more people	hum		
veraa	hhak	0024	nak	canoe	inm		depicted reality
veraa	hhak	0025	ni'i	small children of 0023	hum		depicted reality
veraa	hhak	0026	qoro	cave	loc		
veraa	hhak	0027	m̄ērm̄ēre	twins	hum		
veraa	hhak	0028	zero	twins and mother	hum	> 0015, 0027	
veraa	hhak	0029	go	food	inm		
veraa	hhak	0030	'ēqē	taro garden	loc		
veraa	hhak	0031	mēdēr	rocks to block the cave	inm		
veraa	hhak	0032	mēdēr	one rock to block the cave	inm		
veraa	hhak	0033	mēdēr	another rock	inm		
veraa	hhak	0034	'owo	brother	hum		depicted reality
veraa	hhak	0035	kamak	0034 and 0015	hum		depicted reality
veraa	hhak	0036	vus	bow	inm		depicted reality
veraa	hhak	0037	mes	fish	anm		
veraa	hhak	0038	nak	canoe	inm		depicted reality
veraa	hhak	0039	ge	one of the twins	hum	< 0027	
veraa	hhak	0040	so-gi	name of 0039	inm		
veraa	hhak	0041	ge	other one of the twins	hum	< 0027	
veraa	hhak	0042	so-gi	name of 0041	inm		
veraa	hhak	0044	wo'iqē	arrows	inm		
veraa	hhak	0045	lo	seaside	loc		
veraa	hhak	0046	lama	open sea	loc		
veraa	hhak	0047	n̄ērē'iē	coast	loc		
veraa	hhak	0048	qorot	noise	inm		depicted reality
veraa	hhak	0049	nes	song	inm		depicted reality
veraa	hhak	0050	lan̄	wind	inm		depicted reality
veraa	hhak	0051	ner	seaoak	inm		depicted reality
veraa	hhak	0052	mēdēr	rock	inm		
veraa	hhak	0053	mē'ēm̄ē	door of the cave	inm		
veraa	hhak	0054	mēdēr	rock	inm		
veraa	hhak	0055	mēdēr	rock	inm		
veraa	hhak	0056	es	life of the devil	inm		depicted reality
veraa	hhak	0057	vōwal	one shot	inm		
veraa	hhak	0059	vus	bow	inm		
veraa	hhak	0058	vōwal	one shot	inm		
veraa	hhak	0060	ma'ava	morning	inm		
veraa	hhak	0061	qi'i	head of the devil	bdp	M 0001	
veraa	hhak	0062	nev	fire	inm		
veraa	hhak	0063	'irbē	body of the devil	bdp	M 0001	
veraa	hhak	0064	gengen	food	inm		
veraa	hhak	0065	nos	smoke	inm		
veraa	hhak	0066	tōo	fowl	anm		
veraa	hhak	0067	qō	pig	anm		
veraa	hhak	0068	bigbig	meat	inm		
veraa	hhak	0069	gengen	food	inm		
veraa	hhak	0070	maranaga	chief	hum		
veraa	hhak	0071	nak	canoe	inm		
veraa	hhak	0072	qōtō	basked	inm		
veraa	hhak	0074	mē'ērsa	harbour	loc		
veraa	hhak	0075	nak	canoe	inm		
veraa	hhak	0076	nōn	beach	loc		
veraa	hhak	0077	nak	canoe	inm		
veraa	isam	0001	Lemerig	Lemerig	loc		
veraa	isam	0002	'an̄sar	people of Lemerig	hum	> 0009, 0010	
veraa	isam	0003	me'	reef	loc	> 0017, 0024, 0037, 0038, 0039; < 0018	
veraa	isam	0004	vo-von̄odo	sea harvest	inm		
veraa	isam	0005	mes	fish	inm		
veraa	isam	0006	goto	hermit crab	inm		
veraa	isam	0007	wōkalkal	crab	inm		
veraa	isam	0008	wōsēs	mussel	inm		
veraa	isam	0009	ruwa	a couple	hum	< 0002	
veraa	isam	0010	'an̄sara	one person	hum	< 0002, 0018	
veraa	isam	0011	m̄o-gi	house of 0010	loc		
veraa	isam	0012	'ēnēs	middle of the night	tme		
veraa	isam	0013	nev	fire	mss		
veraa	isam	0014	'ekē	place in the deep sea	loc		
veraa	isam	0015	masō-gi	the time 0010 notices the reef moving	tme		
veraa	isam	0016	naw	saltwater / the sea	mss		
veraa	isam	0017	kolo	back of the reef	bdp	M 0003	
veraa	isam	0018	gēdu	the reef and 0010	anm	> 0003, 0010	
veraa	isam	0019	vunuō	land (Torres)	loc		
veraa	isam	0020	dir	they (generic)	hum		
veraa	isam	0021	maran	daylight	tme		
veraa	isam	0022	mē'ērsa	harbour of Hiw	loc		
veraa	isam	0023	vunuō	Hiw island	loc		
veraa	isam	0024	'an̄sara	person / spirit in the reef	hum	< 0003	
veraa	isam	0025	qōn̄	amount of time to be spent on Hiw island	tme		
veraa	isam	0026	kēnē	inland (Hiw island)	loc		
veraa	isam	0027	'ekē	dry place for 0010 to jump onto	loc		
veraa	isam	0028	gengen	food that reef wants 0010 to eat	inm		
veraa	isam	0029	'ōnō	place to sleep for 0010 (to be found)	loc		
veraa	isam	0030	masō-gi	the time when reef calls 0010 to return home	tme		
veraa	isam	0031	qiri	today	tme		
veraa	isam	0032	qōrqōr	dream 0010 has (that the reef calls him to go back)	abs		
veraa	isam	0033	'ono	place where reef lied	loc		
veraa	isam	0034	qōn̄	two nights they need to get to the harbour	tme		
veraa	isam	0035	mē'ērsa	harbour of Lemerig	loc		
veraa	isam	0036	masō-gi	time when they get into the harbour	tme		
veraa	isam	0037	vō-ruō	two pieces of the reef	anm	> 0038, 0039; M 0003	
veraa	isam	0038	kum̄	the bigger part of the reef	anm	M 0037, 0003	
veraa	isam	0039	menre	other piece of the reef	anm	M 0037, 0003	
veraa	isam	0040	qōn̄	fifth night 0010 has been missing	tme		
veraa	isam	0041	ma'ava	the morning of the fifth night	tme		
veraa	isam	0042	qiri	the day of the fifth night	tme		
veraa	isam	0043	masō-gi	time for the dances on the fifth night	tme		
veraa	isam	0044	lak-laka	the dances on the fifth night	abs		
veraa	isam	0045	Vunu Lava	Vanua Lava	loc		
veraa	isam	0046	tō	fowl	anm		
veraa	isam	0047	ekēnē	the place where the reef gets stuck permanently	loc		
veraa	isam	0048	dudu	leaf tree	inm		
veraa	isam	0049	nō	clothes made out of leaf tree	inm		
veraa	isam	0050	revrev	afternoon	tme		
veraa	isam	0051	resdōn̄ar	special kind of dance, the devil dance	abs		
veraa	isam	0052	lak-laka	first dance	abs		
veraa	isam	0053	vag-ruō	second dance	abs		
veraa	isam	0054	vag-'ōl	third dance	abs		
veraa	isam	0055	gengen sir	food for 0010	inm		
veraa	isam	0056	kaka	story of how 0010 went to Hiw island with the reef	abs		
veraa	isam	0057	kele	another fifth night	tme		
veraa	isam	0058	sō-sōgō	the line of 0010	abs		
veraa	iswm	0001	Wowōt	Wowōt	hum	> 0046, 0056, 0070; < 0004, 0133	
veraa	iswm	0002	m̄eter	m̄eter	hum	> 0068, 0069; < 0004	
veraa	iswm	0003	vono	home	loc		
veraa	iswm	0004	-ruō	0001 and 0002	hum	> 0001, 0002	
veraa	iswm	0005	dir	they (generic)	hum	> 0084, 0086	
veraa	iswm	0006	vono	village of 0001 (Nos)	loc		
veraa	iswm	0007	vono	village of 0002 (n̄erelan̄tir)	loc		
veraa	iswm	0008	ruwa	a couple	hum	> 0010, 0015; < 0020, 0096, 0138	
veraa	iswm	0010	'ama	father of the baby	hum	< 0008, 0020, 0138	
veraa	iswm	0011	m̄ōgm̄ōglēge	things the father blessed the baby with	abs	> 0012, 0013	
veraa	iswm	0012	man̄ra	money	mss	< 0011	
veraa	iswm	0013	qō	pigs	anm	< 0011	
veraa	iswm	0014	so	name of the baby	abs		
veraa	iswm	0015	vēvē-n	mother of 0001	hum	< 0008, 0020, 0138	
veraa	iswm	0016	dōdōmia	plan of parents for 0001 to be blessed	abs		
veraa	iswm	0017	nim̄ē	house of 0008	loc		
veraa	iswm	0018	ren̄e	women (generic)	hum		
veraa	iswm	0019	sara	village square	loc		
veraa	iswm	0020	dir	they	hum	> 0008, 0010, 0015	
veraa	iswm	0021	'uwō	hill where 0020 stay	loc		
veraa	iswm	0022	Laln̄e'ak	Laln̄e'ak	loc		
veraa	iswm	0024	m̄ērm̄ēre	kids playing on the village square	hum	< 0031	
veraa	iswm	0025	vēvē	mothers of the kids playing on the village square	hum	< 0027, 0031	
veraa	iswm	0026	'ama	fathers of the kids playing on the village square	hum	< 0027, 0031	
veraa	iswm	0027	lu-luwo	adults (mothers and fathers)	hum	> 0025, 0026; < 0031	
veraa	iswm	0028	ren̄e	woman that stays downwards of the hill	hum		
veraa	iswm	0029	bur	lamp downhill	inm		
veraa	iswm	0030	bur	lamps used in village of 0001 (Nos)	inm		
veraa	iswm	0031	-de	our' (adults and their kids)	hum	> 0024, 0025, 0026, 0027	
veraa	iswm	0032	dō	canarium leaves	inm	> 0033	
veraa	iswm	0033	'ir	base of canarium leaf	inm	< 0032	
veraa	iswm	0034	'in̄i	juice to make lamps	mss		
veraa	iswm	0035	'ama	father of 0002	hum	<0037	
veraa	iswm	0036	vēvē	mother of 0002	hum	< 0037	
veraa	iswm	0037	duru	mother and father	hum	> 0035, 0036	
veraa	iswm	0038	nim̄ē	household of 0002	loc		
veraa	iswm	0039	vo-vo'	weaving	abs		
veraa	iswm	0040	bolo	valuable things in terms of money	abs		
veraa	iswm	0041	bolo	other valuable things	abs		
veraa	iswm	0042	lum-lumgav	all the young men	hum	> 0043, 0064, 0065	
veraa	iswm	0043	'aklē	some of the young men	hum	< 0042	
veraa	iswm	0044	vulō	moon	inm		
veraa	iswm	0045	riar	bow and arrow	inm		
veraa	iswm	0046	bini	arm / hand of 0001	bdp	M 0001	
veraa	iswm	0047	bē	river	loc		
veraa	iswm	0048	vu'	tree	inm		
veraa	iswm	0049	Ban̄lav	Ban̄lav	loc		
veraa	iswm	0050	Laln̄ē'ak	Laln̄ē'ak	loc		
veraa	iswm	0051	Qugemel	Qugemel	loc		
veraa	iswm	0052	Mamles	Mamles	loc		
veraa	iswm	0053	Kalon	Kalon	loc		
veraa	iswm	0054	Qesōw	Qesōw	loc		
veraa	iswm	0055	bē	river	loc		
veraa	iswm	0056	'irbē	body of 0001	bdp	< 0001, 0114	
veraa	iswm	0057	mesgi'e	sweat	inm		
veraa	iswm	0058	n̄ērē	shore (of the river?)	loc		
veraa	iswm	0059	ne'	reef	loc		
veraa	iswm	0060	n̄ērē	shore of 0061	loc		
veraa	iswm	0062	ve'	stones on the ground	inm		
veraa	iswm	0063	mē'ēsal	path	loc		
veraa	iswm	0064	'aklē	some of the young men	hum	< 0042	
veraa	iswm	0065	'aklē	some of the young men	hum	< 0042	
veraa	iswm	0066	'uvu	a stone	inm		
veraa	iswm	0067	mē'ēm̄ē	door of 0002	inm		
veraa	iswm	0068	'irbē	body of 0002	bdp	M 0002	
veraa	iswm	0069	nōgō	face of 0002	bdp	M 0002	
veraa	iswm	0070	nōgō-n	face of 0001	bdp	M 0001	
veraa	iswm	0072	kakaka	conversation between 0001 and 0002	abs		
veraa	iswm	0073	dōdōmia	plan of 0064	abs		
